01/12/2006,What Is Perl 6,chromatic,/2006/01/12/what_is_perl_6.html,Final,Perl 6,"Perl 6, Perl, Perl design, language design, programming languages, Pugs, Parrot, Ponie."
01/05/2006,Lexing Your Data,Curtis Poe,/2006/01/05/parsing.html,Final,Regular Expressions,"Lexing, parsing, regular expressions, building parsers, grammars."
12/21/2005,A Timely Start,Jean-Louis Leroy,/2005/12/21/a_timely_start.html,Final,Modules,"Perl profiling, Perl optimization, Perl installation, Perl administration."
12/15/2005,Logic Programming with Perl and Prolog,Robert Pratte,/2005/12/15/perl_prolog.html,Final,Programming,"Prolog, Perl, AI::Prolog, Perl logic programming, GraphViz."
12/08/2005,Testing Files and Test Modules,Phil Crow,/2005/12/08/test_files.html,Final,Files,"File testing, Perl testing, Perl test modules, Test::Files, Test::Builder, Test::Builder::Tester."
12/01/2005,Perl Success Story: Client-Side Collection and Reporting,Jiann Wang,/2005/12/01/client_side_success.html,Final,"Binaries, Business, Win32","Perl, PerlApp, client-side Perl, Hitachi GST, Windows Perl, Perl registry."
11/23/2005,Document Modeling with Bricolage,David Wheeler,/2005/11/23/bricolage_analysis.html,Final,Dynamic Content,"Bricolage, document modeling, content management, open source CMS, CMS workflow."
11/17/2005,Building E-Commerce Sites with Handel,Christopher H. Laco,/2005/11/17/handel.html,Final,"Web Development, Web/CGI","Handel, Catalyst, e-commerce, Perl web programming, Perl web frameworks, Perl Catalyst."
11/03/2005,Making Sense of Subroutines,Rob Kinyon,/2005/11/03/subroutines.html,Final,"Programming, Tutorials","Perl subroutines, functional Perl programming, Perl FP, Perl subs, Perl style, Perl tips, Perl tutorial."
10/20/2005,Data Munging for Non-Programming Biologists,"Amir Karger, Eitan Rubin",/2005/10/20/scriptome.html,Final,Biology,"Perl bioinformatics, bioinformatics, data munging, Scriptome, bioperl, Perl biology, Perl data munging."
10/06/2005,Making Menus with wxPerl,Roberto Alamos,/2005/10/06/wxperl_menus.html,Final,"Graphics, Programming, User Interfaces","wxPerl, Perl GUI programming, wxWidgets, Perl menus, Perl GUI, Perl wxWidgets."
09/22/2005,The State of the Onion 9,Larry Wall,/2005/09/22/onion.html,Final,"Advocacy, Larry Wall, Open Source, Perl 6","State of the Onion, Perl status, Perl 6, Perl programmers, Perl spies, Perl humor, Larryisms."
09/08/2005,Perl Internationalization and Haskell: An Interview with Autrijus Tang,Edd Dumbill,/2005/09/08/autrijus-tang.html,Final,,"Autrijus Tang, Perl Internationalization, Pugs, Haskell, Gettext bindings, CPAN, EuroOSCON, European Open Source Convention, Edd Dumbill "
08/25/2005,Perl Needs Better Tools,Matisse Enzer,/2005/08/25/tools.html,Final,"Editors, Tools","Perl IDE, Perl development, Perl refactoring, Perl tools, EPIC."
08/25/2005,"This Week in Perl 6, August 17-23, 2005",Matt Fowles,/2005/08/p6pdigest/20050825.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development"
08/18/2005,Parsing iCal Data,Robert Pratte,/2005/08/18/ical_dot.html,Final,Statistics,"iCal, Perl glue language, iCalendar, calendar visualization, dot, GraphViz."
08/18/2005,"This Week in Perl 6, Through August 14, 2005",Piers Cawley,/2005/08/p6pdigest/20050818.html,Final,,"Perl 6, internals, Parrot, compiler, PGE, Pugs, VM development."
08/15/2005,Important Notice for Perl.com Readers About O'Reilly RSS and Atom Feeds,perl.com,/2005/08/15/syndication_update.html,Final,,
08/11/2005,Automated GUI Testing,George Nistorica,/2005/08/11/win32guitest.html,Final,Win32,"GUI testing, GUI automation, Perl automation, Windows automation, Windows scripting, Perl testing, Perl Windows, Perl modules, Win32::GuiTest."
08/11/2005,"This Week in Perl 6, August 2-9, 2005",Matt Fowles,/2005/08/p6pdigest/20050811.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
08/08/2005,"This Week in Perl 6, through August 2, 2005",Piers Cawley,/2005/08/p6pdigest/20050804.html,Final,,"Perl 6, internals, Parrot, compiler, PGE, Pugs, VM development."
08/04/2005,"Building a 3D Engine in Perl, Part 4",Geoff Broadwell,/2005/08/04/3d_engine.html,Final,Games,"Perl game programming, Perl 3D, Perl graphics, Perl SDL, Perl OpenGL, OpenGL tutorial, OpenGL lighting, OpenGL viewpoint."
07/28/2005,Porting Test::Builder to Perl 6,chromatic,/2005/07/28/test_builder_p6.html,Final,"Perl 6, Porting","Perl 6, Pugs, Test::Builder, Perl 6 modules, porting to Perl 6, Test-Driven Design of Perl 6, Parrot, Refactoring."
07/28/2005,"This Week in Perl 6, July 20-26, 2005",Matt Fowles,/2005/07/p6pdigest/20050728.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
07/21/2005,An Introduction to Test::MockDBI,Mark Leighton Fisher,/2005/07/21/test_mockdbi.html,Final,Databases,"Database testing, Perl testing, Perl automated testing, DBI testing, mock objects, Test::MockDBI."
07/21/2005,"This Week in Perl 6, July 13-19, 2005",Piers Cawley,/2005/07/p6pdigest/20050721.html,Final,,"Perl 6, internals, Parrot, compiler, PGE, Pugs, VM development."
07/14/2005,Ten Essential Development Practices,Damian Conway,/2005/07/14/bestpractices.html,Final,"Programming, Style Guides, Troubleshooting","Perl style, serious Perl, Perl best practices, Perl discipline, Perl development, maintainable Perl."
07/14/2005,"This Week in Perl 6, July 5-12, 2005",Matt Fowles,/2005/07/p6pdigest/20050714.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
07/07/2005,Building Navigation Menus,Shlomi Fish,/2005/07/07/navwidgets.html,Final,"Dynamic Content, Web Development","HTML Navigation, HTML menus, HTML design, Perl HTML modules, HTML::Widgets::NavMenu."
07/07/2005,"This Week in Perl 6, June 29-July 5, 2005",Piers Cawley,/2005/07/p6pdigest/20050707.html,Final,,"Perl 6, internals, Parrot, compiler, PGE, Pugs, VM development."
06/30/2005,Annotating CPAN,Ivan Tubert-Brohman,/2005/06/30/annocpan.html,Final,CPAN,"AnnoCPAN, Perl documentation, CPAN documentation, Perl module documentation, TPF, The Perl Foundation, TPF Grants, Perl grants."
06/30/2005,"This Week in Perl 6, June 21-28, 2005",Matt Fowles,/2005/06/p6pdigest/20050630.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
06/23/2005,Data Munging with Sprog,Grant McLean,/2005/06/23/sprog.html,Final,"Graphics, Programming","Sprog, visual programming, data munging, Perl for non-programmers."
06/23/2005,"This Week in Perl 6, June 8-21, 2005",Piers Cawley,/2005/06/p6pdigest/20050623.html,Final,,"Perl 6, internals, Parrot, compiler, PGE, Pugs, VM development."
06/16/2005,Understanding and Using Iterators,Joshua Gatcomb,/2005/06/16/iterators.html,Final,"Data Structures, Programming, Tutorials","Iterators, iteration, Perl closures, Perl generators, Lisp and Perl, Functional Perl."
06/09/2005,Independently Parsing Perl,Adam Kennedy,/2005/06/09/ppi.html,Final,Editors,"Perl refactoring, Perl editors, Perl parser, PPI."
06/09/2005,"This Week in Perl 6, June 1-7, 2005",Piers Cawley,/2005/06/p6pdigest/20050608.html,Final,,"Perl 6, internals, Parrot, compiler, PGE, Pugs, VM development."
06/02/2005,Catalyst,Jesse Sheidlower,/2005/06/02/catalyst.html,Final,"Dynamic Content, Modules, Web Development","Catalyst, Perl MVC, Perl web apps, Perl web framework, MiniMojo, Perl wiki, Perl AJAX, Perl Ajax."
06/02/2005,"This Week in Perl 6, May 25, 2005-May 31, 2005",Matt Fowles,/2005/06/p6pdigest/20050602.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
05/27/2005,"This Week in Perl 6, May 18 - 24, 2005",Piers Cawley,/2005/05/p6pdigest/20050526.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
05/26/2005,Manipulating Word Documents with Perl,Andrew Savikas,/2005/05/26/word_control.html,Final,Win32,"Perl embed, Word manipulation, Word macro alternatives, invoke Perl on Windows."
05/19/2005,"This Week in Perl 6, May 3, 2005 - May 17, 2005",Matt Fowles,/2005/04/p6pdigest/20050519.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
05/19/2005,Build a Wireless Gateway with Perl,Alptekin Cakircali,/2005/05/19/wireless_gw.html,Final,"Networking Applications, Sysadmin, System Administration Applications","AWLP, wireless gateway, Perl for system administration, Slackware."
05/12/2005,Inside YAPC::NA 2005,chromatic,/2005/05/12/rdice.html,Final,Community,"YAPC, YAPC::NA, Perl conference, Toronto, Toronto Perl Mongers, TPF, TPM, Perl Mongers, Richard Dice."
05/05/2005,Massive Data Aggregation with Perl,Fred Moyer,/2005/05/05/aggregation.html,Final,"Databases, Office/Business","Data aggregation, data warehousing, Perl XML, Perl RDF, SAX Machines, large Perl systems, enterprise Perl."
05/05/2005,"This Week in Perl 6, April 26 - May 3, 2005",Matt Fowles,/2005/04/p6pdigest/20050505.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
05/02/2005,"This Week in Perl 6, April 20 - 26, 2005",Piers Cawley,/2005/04/p6pdigest/20050428.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
04/28/2005,People Behind Perl: brian d foy,chromatic,/2005/04/28/bdfoy.html,Final,Advocacy,"brian d foy, The Perl Review, Perl hackers, JAPH, People Behind Perl."
04/21/2005,Automating Windows Applications with Win32::OLE,Henry Wasserman,/2005/04/21/win32ole.html,Final,Win32,"Windows automation, Perl and COM, Perl OLE, Win32::OLE, IE automation."
04/21/2005,"This Week in Perl 6, April 12 - 19, 2005",Matt Fowles,/2005/04/p6pdigest/20050421.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
04/14/2005,Building Good CPAN Modules,Rob Kinyon,/2005/04/14/cpan_guidelines.html,Final,"CPAN, Modules","CPAN modules, writing open source Perl code, CPAN, Perl modules, compatibility, cross-platform, Perl porting."
04/14/2005,"This Week in Perl 6, April 4-11, 2005",Piers Cawley,/2005/04/p6pdigest/20050410.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
04/07/2005,Perl Code Kata: Mocking Objects,Stevan Little,/2005/04/07/mockobject_kata.html,Final,Troubleshooting,"Perl Code Kata, Perl exercises, Perl testing, mock objects, Perl Test Kata, Test::MockObject."
04/07/2005,"This Fortnight in Perl 6, March 22 - April 3, 2005",Matt Fowles,/2005/04/p6pdigest/20050403.html,Final,,"Perl 6, internals, Parrot, compiler, Pugs, VM development."
03/31/2005,More Lightning Articles,"chromatic, Bob DuCharme, Shlomi Fish, Mark Leighton Fisher",/2005/03/31/lightning2.html,Final,"Databases, Debugging, Editors, Screen I/O","Lightning articles, Emacs and Perl, Emacs customization, Perl debugging, Devel::LineTrace, mock database, Test::MockDBI, Perl unbuffer, Perl buffering."
03/24/2005,"This Fortnight in Perl 6, March 7 - March 21, 2005",Matt Fowles,/2005/03/p6pdigest/20050321.html,Final,,"perl 6, internals, parrot, compiler"
03/24/2005,Automating Windows (DNS) with Perl,Thomas Herchenroeder,/2005/03/24/perl_dns.html,Final,"Sysadmin, System Administration Applications","Windows automation, dnscmd, DNS updates with Perl."
03/17/2005,Symbol Table Manipulation,Phil Crow,/2005/03/17/symtables.html,Final,Data Structures,"Symbol tables, no strict, dynamic variable names, global variables, symbolic references."
03/10/2005,"This Fortnight in Perl 6, Feb. 23 - March 7, 2005",Matt Fowles,/2005/03/p6pdigest/20050307.html,Final,,"perl 6, internals, parrot, compiler"
03/03/2005,A Plan for Pugs,chromatic,/2005/03/03/pugs_interview.html,Final,"Community, Compiler, Perl 6","Pugs, Perl 6, Haskell, Parsec, Autrijus Tang, perl6, camelfolk, lambdafolk, language implementation."
02/24/2005,"This Fortnight in Perl 6, Feb. 9-22, 2005",Matt Fowles,/2005/02/p6pdigest/20050222.html,Final,,"perl 6, internals, parrot, compiler"
02/24/2005,Perl and Mandrakelinux,Mark Stosberg,/2005/02/24/mandrakelinux.html,Final,"Linux, Sysadmin, System Administration Applications","Perl applications, Perl GUI, Perl and Linux, Mandrakelinux, Mandrake, Perl pumpking, Rafael Garcia-Suarez."
02/17/2005,"Building a 3D Engine in Perl, Part 3",Geoff Broadwell,/2005/02/17/3d_engine.html,Final,Games,"Perl game programming, Perl 3D, Perl graphics, Perl SDL, Perl OpenGL, OpenGL tutorial, OpenGL lighting, OpenGL viewpoint."
02/10/2005,Perl Code Kata: Testing Databases,Stevan Little,/2005/02/10/database_kata.html,Final,Databases,"Perl Code Kata, Perl exercises, Perl testing, Perl Test Kata, DBD::Mock, database testing, DBI testing."
02/10/2005,"This Week in Perl 6, Feb. 1 - 8, 2005",Matt Fowles,/2005/02/p6pdigest/20050208.html,Final,,"perl 6, internals, parrot, compiler"
02/03/2005,Throwing Shapes,Vladi Belperchinov-Shabanski,/2005/02/03/rpc_design.html,Final,Communications,"Flood control, Algorithm::FloodControl, event processing, Vladi Belperchinov-Shabanski."
02/03/2005,"This Fortnight in Perl 6, Jan. 19-31, 2005",Matt Fowles,/2005/02/p6pdigest/2005031.html,Final,,"perl 6, internals, parrot, compiler"
01/20/2005,The Phalanx Project,Andy Lester,/2005/01/13/phalanx.html,Final,"Community, CPAN, Perl 6","Phalanx, Perl QA, Perl testing, hoplies, Ponie, CPAN tests, Perl Mongers projects."
01/20/2005,"This Week in Perl 6, Jan. 11-18, 2005",Matt Fowles,/2005/01/p6pdigest/20050118.html,Final,,"perl 6, internals, parrot, compiler"
01/13/2005,An Introduction to Quality Assurance,Tom McTighe,/2005/01/13/quality_assurance.html,Final,"Bug Tracking/Reporting, Debugging","Perl testing, Perl QA, quality assurance, automated testing, test plans, test specifications, software quality."
01/13/2005,"This Week in Perl 6, January 03 - January 11, 2005",Matt Fowles,/2005/01/p6pdigest/20050111.html,Final,,"perl 6, internals, parrot, compiler"
01/06/2005,"This Fortnight in Perl 6, December 21 - 31 2004",Matt Fowles,/2005/01/p6pdigest/20051231.html,Final,,"perl 6, internals, parrot, compiler"
01/06/2005,Bricolage Configuration Directives,David Wheeler,/2005/01/06/bricolage_configuration.html,Final,Web Management,"bricolage, cms, Bricolage configuration, Bricolage directives, cpan installation, mod_perl installation, content management"
12/29/2004,"This Fortnight in Perl 6, December 7-20 2004",Matt Fowles,/2004/12/p6pdigest/20041227.html,Final,,"perl 6, internals, parrot, compiler"
12/29/2004,"Building a 3D Engine in Perl, Part 2",Geoff Broadwell,/2004/12/29/3d_engine.html,Final,Games,"Perl game programming, Perl 3D, Perl graphics, Perl SDL, Perl OpenGL, OpenGL tutorial, Geoff Broadwell."
12/22/2004,Introducing mod_parrot,Jeff Horwitz,/2004/12/22/mod_parrot.html,Final,"Perl 6, Web Development","mod_parrot, Parrot, Apache modules, Perl 6, mod_perl."
12/16/2004,Perl Code Kata: Testing Imports,chromatic,/2004/12/16/import_kata.html,Final,"Programming, Tutorials","Perl code kata, code kata, Perl testing, Perl modules, import(), exporting, Perl exercises."
12/09/2004,The Evolution of ePayment Services at UB,Jim Brandt,/2004/12/09/epayment.html,Final,"Advocacy, Finance, Java, School","Perl evangelism, Inline::Java, Perl electronic payment, Perl billing, University of New York at Buffalo, Perl Success Stories."
12/09/2004,"This Fortnight in Perl 6, December 1 - 6 2004",Matt Fowles,/2004/12/p6pdigest/20041209.html,Final,,"perl 6, internals, parrot, compiler"
12/02/2004,"This Fortnight in Perl 6, November 16-30 2004",Matt Fowles,/2004/12/p6pdigest/20041202.html,Final,,"perl 6, internals, parrot, compiler"
12/01/2004,Building a 3D Engine in Perl,Geoff Broadwell,/2004/12/01/3d_engine.html,Final,Games,"Perl game programming, Perl 3D, Perl graphics, Perl SDL, Perl OpenGL, OpenGL tutorial, Geoff Broadwell."
11/24/2004,Perl Debugger Quick Reference,Richard Foley,/2004/11/24/debugger_ref.html,Final,Debugging,"Perl debugger, Perl reference card, debugger reference, Perl Debugger Pocket Reference, Richard Foley."
11/18/2004,Cross-Language Remoting with mod_perlservice,Michael Collins,/2004/11/18/mod_perlservice.html,Final,Networking Applications,"mod_perlservice, Perl remoting, mod_perl, Perl server, Michael W. Collins."
11/18/2004,"This Week in Perl 6, November 9 - 15 2004",Matt Fowles,/2004/11/p6pdigest/20041115.html,Final,,"perl 6, internals, parrot, compiler"
11/11/2004,Implementing Flood Control,Vladi Belperchinov-Shabanski,/2004/11/11/floodcontrol.html,Final,"Modules, Networking Applications","Flood control, Algorithm::FloodControl, event processing, Vladi Belperchinov-Shabanski."
11/11/2004,"This Week in Perl 6, November 2 - 8 2004",Matt Fowles,/2004/11/p6pdigest/20041108.html,Final,,"perl 6, internals, parrot, compiler"
11/04/2004,Komodo 3.0 Review,Jason Purdy,/2004/11/04/komodo3.html,Final,Editors,"Komodo, Perl IDE, ActiveState, product reviews, Komodo 3.0, Jason Purdy."
11/04/2004,"This Fortnight on Perl 6, October 2004 Part Two",Matt Fowles,/2004/11/p6pdigest/20041131.html,Final,,"perl 6, internals, parrot, compiler"
10/28/2004,Installing Bricolage,David Wheeler,/2004/10/28/bricolage_installation.html,Final,Web Management,"bricolage,cms, cpan installation, mod_perl installation, content management"
10/28/2004,"This Fortnight on Perl 6, October 2004",Matt Fowles,/2004/10/p6pdigest/20041017.html,Final,,"perl 6, internals, parrot, compiler"
10/21/2004,Perl Code Kata: Testing Taint,chromatic,/2004/10/21/taint_testing_kata.html,Final,"Programming, Tutorials","Perl code kata, code kata, Perl testing, Perl taint, Perl exercises, chromatic."
10/14/2004,FMTYEWTK About Mass Edits In Perl,Geoff Broadwell,/2004/10/14/file_editing.html,Final,"Files, Text Tools","Perl file editing, command line file editing, FMTYEWTK, Geoff Broadwell."
10/07/2004,Why Review Code?,Luke Schubert,/2004/10/07/code_reviews.html,Final,"Modules, Open Source, Regular Expressions","Code reviews, good Perl code, reading code, Math::Complex, Luck Schubert."
09/30/2004,Don't Be Afraid to Drop the SOAP,Sam Tregar,/2004/09/30/drop_the_soap.html,Final,"HTTP, Networking Applications, Web Development, XML","SOAP, web services, remote APIs, Bricolage, Krang, Perl SOAP, Perl XML, Sam Tregar."
09/28/2004,"This Week on Perl 6, Week Ending 2004-09-24",Piers Cawley,/2004/09/p6pdigest/20040926.html,Final,,"perl 6, internals, parrot"
09/23/2004,Building a Finite State Machine Using DFA::Simple,Bill Ruppert,/2004/09/23/fsms.html,Final,"CPAN, Modules","FSMs, finite state machines, DFAs, Perl, state machine, DFA::Simple, CPAN modules, FSM, William Ruppert."
09/23/2004,"This Week on Perl 6, Week Ending 2004-09-17",Piers Cawley,/2004/09/p6pdigest/20040917.html,Final,,"perl 6, internals, parrot"
09/16/2004,Embedded Databases,Philipp Janert,/2004/09/12/embedded.html,Final,Databases,"Perl databases, Perl DBI, SQLite, BerkeleyDB, Tie::File, Phillip Janert."
09/16/2004,"This Week on Perl 6, Week Ending 2004-09-10",Piers Cawley,/2004/09/p6pdigest/20040910.html,Final,,"perl 6, internals, parrot"
09/09/2004,Lightning Articles,"Simon Cozens, Mark Fowler, Ricardo Signes, Aaron Trevena",/2004/09/09/lightning.html,Final,,
09/09/2004,"This Week on Perl 6, Week Ending 2004-09-03",Piers Cawley,/2004/09/p6pdigest/20040903.html,Final,,"perl 6, internals, parrot"
09/03/2004,"This Week on Perl 6, Week Ending 2004-08-27",Piers Cawley,/2004/08/p6pdigest/20040827.html,Hold,,"perl 6, internals, parrot"
08/31/2004,Hacking Perl in Nightclubs,Alex Mclean,/2004/08/31/livecode.html,Final,,
08/27/2004,Content Management with Bricolage,David Wheeler,/2004/08/27/bricolage.html,Final,Web Management,"bricolage,cms,content management"
08/26/2004,"This Week on Perl 6, Week Ending 2004-08-20",Piers Cawley,/2004/08/p6pdigest/20040820.html,Final,,"perl 6, internals, parrot"
08/19/2004,The State of the Onion,Larry Wall,/2004/08/18/onion.html,Final,"Community, Graphics, Language Development, Larry Wall, Perl 6","State of the Onion, TPC, Perl 5, Perl 6, Perl, Larry Wall."
08/10/2004,Perl Command-Line Options,Dave Cross,/2004/08/09/commandline.html,Final,Tools,
08/06/2004,"This Week on Perl 6, Week Ending 2004-07-31",Piers Cawley,/2004/07/p6pdigest/20040731.html,Final,,"perl 6, internals, parrot"
07/30/2004,Giving Lightning Talks,Mark Fowler,/2004/07/30/lightningtalk.html,Final,"Advocacy, Community, Tutorials","OSCON, YAPC, Lightning Talk"
07/23/2004,Building Applications with POE,Matt Cashner,/2004/07/22/poe.html,Final,Modules,"poe, event-driven"
07/23/2004,"This Week on Perl 6, Week Ending 2004-07-18",Piers Cawley,/2004/07/p6pdigest/20040718.html,Final,,"perl 6, internals, parrot"
07/15/2004,Accessible Software,Jouke Visser,/2004/07/14/accessibility.html,Final,User Interfaces,"accessible, disabled, pvoice"
07/12/2004,Autopilots in Perl,Jeffrey Goff,/2004/07/09/xplane.html,Final,Games,"x-plane,xplane,flight simulator"
07/09/2004,"This Week on Perl 6, Week Ending 2004-07-04",Piers Cawley,/2004/07/p6pdigest/20040704.html,Final,,"perl 6, internals, parrot"
07/02/2004,"This Week on Perl 6, Week Ending 2004-06-27",Piers Cawley,/2004/07/p6pdigest/20040702.html,Final,,"perl 6, internals, parrot"
07/02/2004,Application Design with POE,Matt Cashner,/2004/07/02/poeintro.html,Final,Modules,"poe,session,thread"
